,Day,Distance
0,2023-04-30,0.1609489619731903
1,2022-09-25,0.17261765897274017
2,2022-10-23,0.17280612885951996
3,2022-05-01,0.17809319496154785
4,2022-10-09,0.17852848768234253
5,2023-04-16,0.19889165461063385
6,2023-04-23,0.2021762728691101
7,2022-10-16,0.20635643601417542
8,2019-04-07,0.21741491556167603
9,2014-04-27,0.22332096099853516
10,2019-05-12,0.22568079829216003
11,2017-04-02,0.22891613841056824
12,2020-10-11,0.23297610878944397
13,2018-10-14,0.2335265427827835
14,2022-10-30,0.23411406576633453
15,2019-10-13,0.2405804991722107
16,2018-04-08,0.24414607882499695
17,2019-04-21,0.24777661263942719
18,2019-10-06,0.24831615388393402
19,2018-10-28,0.24873965978622437
