,Day,Distance
0,2023-04-30,0.1609489619731903
1,2022-09-25,0.17261765897274017
2,2022-10-23,0.17280612885951996
3,2022-05-01,0.17809319496154785
4,2022-10-09,0.17852848768234253
5,2023-04-16,0.19889165461063385
6,2023-04-23,0.2021762728691101
7,2022-10-16,0.20635643601417542
8,2019-04-07,0.21741491556167603
9,2014-04-27,0.22332096099853516
10,2019-05-12,0.22568079829216003
11,2017-04-02,0.22891613841056824
12,2020-10-11,0.23297610878944397
13,2018-10-14,0.2335265427827835
14,2022-10-30,0.23411406576633453
15,2019-10-13,0.2405804991722107
16,2018-04-08,0.24414607882499695
17,2019-04-21,0.24777661263942719
18,2019-10-06,0.24831615388393402
19,2018-10-28,0.24873965978622437
20,2018-04-01,0.253368616104126
21,2022-04-24,0.25604918599128723
22,2023-03-26,0.25939396023750305
23,2017-04-09,0.2602069675922394
24,2018-09-30,0.2613293528556824
25,2020-04-05,0.26282039284706116
26,2018-10-07,0.2641622722148895
27,2017-09-24,0.26433172821998596
28,2017-10-22,0.26595965027809143
29,2019-03-10,0.26835551857948303
30,2022-04-17,0.2697039544582367
31,2019-05-19,0.27010849118232727
32,2019-10-20,0.27341607213020325
33,2014-04-13,0.27359455823898315
34,2017-10-01,0.2780265212059021
35,2019-10-27,0.278842568397522
36,2017-10-15,0.2800981402397156
37,2019-04-14,0.280561625957489
38,2015-04-26,0.2809075117111206
39,2015-10-18,0.28166839480400085
40,2021-10-03,0.2825545370578766
41,2015-04-12,0.28313079476356506
42,2019-11-17,0.28322187066078186
43,2016-04-03,0.28951674699783325
44,2014-03-23,0.2920461893081665
45,2017-10-08,0.2967309057712555
46,2022-10-02,0.29695332050323486
47,2021-04-25,0.29902923107147217
48,2022-04-10,0.29930275678634644
49,2018-04-15,0.30006828904151917
50,2022-11-13,0.30242520570755005
51,2016-05-08,0.30330386757850647
52,2019-05-05,0.3048650026321411
53,2023-04-02,0.30760958790779114
54,2013-10-13,0.30818942189216614
55,2014-04-06,0.3126637637615204
56,2020-10-18,0.31366828083992004
57,2016-10-16,0.314079225063324
58,2014-09-28,0.31992194056510925
59,2020-04-12,0.3204318881034851
60,2021-05-16,0.3209475874900818
61,2017-04-30,0.32200974225997925
62,2018-10-21,0.32265257835388184
63,2013-09-22,0.3236028850078583
64,2018-11-04,0.3242782950401306
65,2021-09-26,0.3276548385620117
66,2020-10-25,0.3301689028739929
67,2016-10-23,0.3338986337184906
68,2020-11-01,0.33576256036758423
69,2022-09-11,0.33599039912223816
70,2019-06-02,0.3385455012321472
71,2014-05-18,0.3398493528366089
72,2014-10-05,0.3426326811313629
73,2019-09-29,0.34669870138168335
74,2022-05-08,0.3476470112800598
75,2013-04-21,0.3482886850833893
76,2018-04-22,0.34875980019569397
77,2019-11-10,0.3491936922073364
78,2020-03-29,0.3512939214706421
79,2014-10-12,0.3538258969783783
80,2017-05-07,0.35492202639579773
81,2022-11-06,0.35692930221557617
82,2014-11-09,0.3576774299144745
83,2016-05-01,0.35925745964050293
84,2019-11-03,0.35928085446357727
85,2016-10-09,0.3609258830547333
86,2016-09-25,0.3632328510284424
87,2017-05-28,0.363647997379303
88,2013-10-27,0.36566030979156494
89,2021-09-19,0.3658681809902191
90,2017-04-16,0.36650583148002625
91,2021-10-24,0.3679158687591553
92,2014-10-19,0.3695353865623474
93,2016-10-02,0.3711886405944824
94,2017-09-03,0.37322282791137695
95,2015-09-06,0.37468069791793823
96,2022-08-21,0.3752438724040985
97,2013-09-29,0.37542209029197693
98,2018-06-10,0.37731024622917175
99,2022-05-29,0.37805381417274475
