,Day,Distance
0,2021-08-15,0.08625803142786026
1,2017-07-23,0.08781009912490845
2,2021-07-11,0.11353602260351181
3,2019-08-11,0.12862403690814972
4,2017-08-06,0.13252370059490204
5,2015-07-19,0.13798120617866516
6,2019-09-01,0.1570994257926941
7,2019-06-16,0.16004058718681335
8,2022-08-07,0.18510466814041138
9,2017-07-09,0.1856829971075058
10,2021-06-27,0.19439108669757843
11,2021-08-01,0.2075529247522354
12,2022-07-24,0.2106948047876358
13,2016-06-26,0.21786020696163177
14,2019-08-25,0.21847765147686005
15,2013-06-23,0.2243906706571579
16,2022-07-03,0.22704480588436127
17,2017-06-25,0.2274664342403412
18,2022-08-28,0.2324339598417282
19,2020-08-30,0.23493154346942902
