,Day,Distance
0,2021-08-04,0.10210604220628738
1,2022-08-10,0.10245164483785629
2,2022-08-17,0.12339764088392258
3,2022-08-03,0.12359435856342316
4,2022-07-20,0.13034845888614655
5,2019-06-12,0.13579577207565308
6,2018-08-22,0.13679224252700806
7,2022-08-31,0.15547414124011993
8,2018-08-08,0.15821562707424164
9,2018-08-15,0.16837312281131744
10,2019-07-24,0.17100825905799866
11,2020-07-01,0.1720706820487976
12,2018-06-20,0.18111389875411987
13,2022-05-25,0.18147017061710358
14,2019-06-26,0.18751707673072815
15,2020-07-29,0.19266483187675476
16,2022-09-07,0.1941072940826416
17,2019-08-21,0.19646313786506653
18,2020-09-16,0.1967690885066986
19,2021-07-21,0.19861957430839539
