,Day,Distance
0,2021-08-04,0.10210604220628738
1,2022-08-10,0.10245164483785629
2,2022-08-17,0.12339764088392258
3,2022-08-03,0.12359435856342316
4,2022-07-20,0.13034845888614655
5,2019-06-12,0.13579577207565308
6,2018-08-22,0.13679224252700806
7,2022-08-31,0.15547414124011993
8,2018-08-08,0.15821562707424164
9,2018-08-15,0.16837312281131744
10,2019-07-24,0.17100825905799866
11,2020-07-01,0.1720706820487976
12,2018-06-20,0.18111389875411987
13,2022-05-25,0.18147017061710358
14,2019-06-26,0.18751707673072815
15,2020-07-29,0.19266483187675476
16,2022-09-07,0.1941072940826416
17,2019-08-21,0.19646313786506653
18,2020-09-16,0.1967690885066986
19,2021-07-21,0.19861957430839539
20,2020-08-19,0.2013251781463623
21,2018-06-06,0.20190389454364777
22,2021-07-07,0.20477522909641266
23,2021-06-09,0.2081097811460495
24,2019-07-31,0.2081708014011383
25,2020-08-12,0.2081785351037979
26,2022-06-22,0.20848754048347473
27,2019-08-28,0.20854240655899048
28,2018-07-25,0.20905715227127075
29,2016-06-22,0.2114740014076233
30,2019-08-07,0.2177145779132843
31,2015-08-12,0.2178327590227127
32,2015-09-02,0.22053323686122894
33,2023-06-21,0.22087529301643372
34,2022-06-01,0.22434230148792267
35,2022-07-27,0.22435010969638824
36,2017-06-28,0.226236492395401
37,2022-06-29,0.2270301878452301
38,2017-08-30,0.2286650538444519
39,2018-05-30,0.2306140512228012
40,2022-06-15,0.23074397444725037
41,2016-07-13,0.23108930885791779
42,2020-07-22,0.23177774250507355
43,2017-08-16,0.23545530438423157
44,2015-08-05,0.23596011102199554
45,2021-09-15,0.2362317591905594
46,2020-09-09,0.23733539879322052
47,2020-08-26,0.24284544587135315
48,2019-06-19,0.24316363036632538
49,2017-08-02,0.24636882543563843
50,2014-08-13,0.2517360746860504
51,2021-06-16,0.252005398273468
52,2017-08-09,0.2524053752422333
53,2016-07-27,0.25269797444343567
54,2018-07-11,0.2544139623641968
55,2020-06-24,0.2544857859611511
56,2021-08-11,0.2550705671310425
57,2016-08-31,0.2558038532733917
58,2021-09-08,0.25642073154449463
59,2020-09-02,0.2601011395454407
60,2017-06-21,0.2657087743282318
61,2014-07-09,0.2682361304759979
62,2015-07-22,0.27131038904190063
63,2016-08-24,0.27206119894981384
64,2018-09-19,0.2731936275959015
65,2018-05-23,0.2733078896999359
66,2019-07-17,0.27347713708877563
67,2019-09-11,0.27496862411499023
68,2022-07-13,0.2750081717967987
69,2015-07-29,0.2754245400428772
70,2013-08-07,0.27586615085601807
71,2013-08-14,0.2766707241535187
72,2017-07-19,0.27811580896377563
73,2013-07-24,0.2782556116580963
74,2018-09-12,0.2804379463195801
75,2022-09-14,0.2852853238582611
76,2021-08-18,0.2877156734466553
77,2015-07-15,0.2877977192401886
78,2019-07-03,0.28902938961982727
79,2023-05-31,0.28917890787124634
80,2013-08-21,0.28973817825317383
81,2015-05-06,0.29140517115592957
82,2017-05-31,0.2941383421421051
83,2016-06-29,0.2954881191253662
84,2018-07-18,0.29689455032348633
85,2018-07-04,0.2982546389102936
86,2023-05-24,0.29840555787086487
87,2016-07-06,0.3002735674381256
88,2016-08-10,0.30114421248435974
89,2015-07-08,0.30281347036361694
90,2017-07-05,0.302911639213562
91,2023-06-14,0.3049936294555664
92,2016-09-14,0.3057301938533783
93,2015-05-20,0.3059951663017273
94,2017-07-26,0.3063886761665344
95,2018-04-25,0.3066196143627167
96,2020-07-15,0.3067331910133362
97,2022-08-24,0.3091793954372406
98,2019-09-04,0.30954259634017944
99,2021-07-28,0.31510332226753235
