,Day,Distance
0,2021-08-10,0.12830059230327606
1,2021-06-29,0.17008911073207855
2,2019-08-13,0.17090024054050446
3,2021-07-13,0.17114999890327454
4,2022-07-26,0.1900198608636856
5,2015-09-01,0.1917930394411087
6,2022-06-28,0.19512926042079926
7,2021-07-27,0.19987137615680695
8,2019-07-02,0.20519432425498962
9,2021-06-22,0.21769092977046967
10,2017-07-11,0.2244030386209488
11,2023-07-11,0.22903470695018768
12,2023-07-18,0.23018716275691986
13,2015-07-21,0.2354537844657898
14,2018-08-21,0.23791806399822235
15,2018-08-07,0.2391764372587204
16,2022-06-21,0.23948191106319427
17,2019-08-27,0.24091774225234985
18,2023-07-25,0.24166682362556458
19,2018-08-14,0.24581710994243622
20,2017-08-01,0.25335073471069336
21,2022-08-16,0.26246750354766846
22,2019-07-23,0.26855596899986267
23,2022-08-09,0.27040523290634155
24,2020-06-30,0.2741341292858124
25,2018-06-12,0.2839476764202118
26,2013-08-06,0.28670570254325867
27,2021-07-06,0.28703293204307556
28,2020-09-01,0.3006276488304138
29,2022-07-05,0.3034941554069519
30,2022-08-30,0.30384188890457153
31,2018-07-31,0.3058134615421295
32,2020-08-11,0.30678167939186096
33,2020-08-04,0.30901268124580383
34,2015-07-07,0.31379181146621704
35,2021-08-03,0.32047009468078613
36,2022-08-02,0.3208543360233307
37,2015-08-11,0.3302062153816223
38,2017-06-27,0.33328717947006226
39,2019-06-11,0.3337850868701935
40,2023-07-04,0.33649352192878723
41,2016-07-12,0.3392772078514099
42,2020-09-15,0.33984148502349854
43,2022-06-07,0.34828636050224304
44,2022-07-19,0.3560081720352173
45,2019-07-30,0.3639566898345947
46,2019-06-25,0.36961281299591064
47,2013-07-30,0.3712916076183319
48,2023-08-01,0.37244337797164917
49,2023-06-27,0.3725090026855469
50,2019-06-18,0.37504738569259644
51,2015-08-04,0.38041040301322937
52,2019-08-20,0.3832874298095703
53,2017-07-25,0.3848576843738556
54,2014-07-22,0.38492193818092346
55,2013-08-13,0.3856702446937561
56,2016-07-26,0.3872877061367035
57,2022-06-14,0.3882186710834503
58,2021-08-24,0.3898070156574249
59,2014-08-12,0.39000770449638367
60,2017-08-29,0.39167213439941406
61,2013-08-20,0.3955794870853424
62,2020-09-08,0.3964361250400543
63,2015-07-28,0.3970981538295746
64,2018-06-05,0.3996211886405945
65,2023-08-15,0.404317706823349
66,2019-07-09,0.40647876262664795
67,2020-07-28,0.40682318806648254
68,2021-07-20,0.40706509351730347
69,2021-09-14,0.40742027759552
70,2021-08-17,0.4078366756439209
71,2013-06-18,0.40846359729766846
72,2022-05-17,0.41126692295074463
73,2022-05-24,0.4204847514629364
74,2016-08-30,0.42232248187065125
75,2016-08-02,0.4224396347999573
76,2020-08-18,0.42280033230781555
77,2021-09-07,0.42699679732322693
78,2016-09-13,0.42784634232521057
79,2019-09-03,0.42812615633010864
80,2023-06-20,0.4323469400405884
81,2018-06-19,0.4329012930393219
82,2018-05-29,0.4390585124492645
83,2016-07-05,0.43975695967674255
84,2018-09-11,0.44020894169807434
85,2018-09-04,0.440814733505249
86,2017-06-06,0.4428963363170624
87,2022-09-06,0.4445160925388336
88,2021-06-08,0.4457109272480011
89,2013-07-09,0.44638845324516296
90,2018-09-18,0.4482118785381317
91,2017-08-08,0.4486102759838104
92,2015-06-16,0.45054203271865845
93,2013-07-23,0.4512966275215149
94,2020-08-25,0.4546236991882324
95,2016-06-21,0.4557945132255554
96,2019-09-17,0.45681971311569214
97,2018-07-17,0.4584380090236664
98,2014-07-08,0.45881837606430054
99,2018-05-22,0.4655018448829651
100,2018-07-24,0.4692188501358032
101,2019-10-01,0.4716533422470093
102,2016-06-28,0.4721728563308716
103,2019-08-06,0.4725666344165802
104,2019-05-28,0.4731575846672058
105,2015-07-14,0.47786250710487366
106,2017-06-13,0.47998276352882385
107,2023-05-16,0.483037531375885
108,2015-06-09,0.4846190810203552
109,2022-05-31,0.4856456220149994
110,2021-05-11,0.48567256331443787
111,2022-07-12,0.48802024126052856
112,2013-04-30,0.488786906003952
113,2017-06-20,0.4913794994354248
114,2018-04-24,0.4930103123188019
115,2017-08-15,0.49738258123397827
116,2017-09-12,0.4974628686904907
117,2020-07-21,0.49777665734291077
118,2018-07-10,0.4994807243347168
119,2018-07-03,0.4995536208152771
120,2015-08-18,0.5006433725357056
121,2017-07-18,0.5009617805480957
122,2019-09-10,0.5022326707839966
123,2017-09-26,0.5023384094238281
124,2023-05-30,0.5026146173477173
125,2022-09-27,0.504004955291748
126,2016-05-31,0.5048233270645142
127,2021-08-31,0.5069458484649658
128,2014-10-14,0.5076220631599426
129,2015-05-05,0.5086801052093506
130,2023-06-13,0.5100783109664917
131,2023-05-23,0.5117355585098267
132,2016-08-16,0.5130807161331177
133,2021-09-28,0.5144762396812439
134,2020-09-22,0.5185617208480835
135,2021-05-25,0.5200555920600891
136,2021-10-05,0.5206943154335022
137,2020-10-06,0.5221298336982727
138,2013-08-27,0.5230997800827026
139,2017-05-30,0.5238649845123291
140,2017-07-04,0.5246573090553284
141,2015-09-15,0.5257341265678406
142,2019-05-21,0.5263000130653381
143,2018-08-28,0.5267049670219421
144,2019-06-04,0.5269466042518616
145,2020-06-23,0.5286242961883545
146,2021-05-18,0.5291075110435486
147,2022-09-13,0.5296604633331299
148,2018-05-01,0.5307620167732239
149,2020-07-07,0.5308014154434204
150,2014-06-10,0.5314943194389343
151,2019-07-16,0.5318198800086975
152,2022-08-23,0.5325630307197571
153,2016-08-09,0.5330828428268433
154,2018-05-08,0.5337672829627991
155,2013-09-24,0.5343256592750549
156,2013-06-11,0.5372257232666016
157,2020-07-14,0.5384833812713623
158,2015-06-30,0.5385216474533081
159,2013-09-10,0.540206789970398
160,2021-06-01,0.5403857231140137
161,2019-11-05,0.5404480695724487
162,2015-04-28,0.542091429233551
163,2020-05-19,0.5426965355873108
164,2022-05-10,0.5437771081924438
165,2023-08-08,0.5447543263435364
166,2021-06-15,0.5449000000953674
167,2018-05-15,0.5449399352073669
168,2014-09-02,0.5457893013954163
169,2018-06-26,0.5465803146362305
170,2013-07-16,0.5470500588417053
171,2018-04-17,0.5474620461463928
172,2015-08-25,0.5480383634567261
173,2015-06-02,0.5495918393135071
174,2014-08-26,0.5501742959022522
175,2016-06-14,0.5531613826751709
176,2014-07-15,0.5534033179283142
177,2013-04-23,0.5557897686958313
178,2017-05-16,0.5572662949562073
179,2015-05-19,0.5584491491317749
180,2016-07-19,0.5595471262931824
181,2020-06-16,0.5601702332496643
182,2014-07-01,0.5608957409858704
183,2014-08-19,0.56184321641922
184,2019-11-12,0.5629183650016785
185,2014-09-09,0.5631271600723267
186,2018-10-09,0.5652079582214355
187,2016-09-06,0.5657421946525574
188,2022-10-11,0.5686843991279602
189,2021-09-21,0.5690197348594666
190,2017-08-22,0.5698192119598389
191,2019-10-15,0.5717950463294983
192,2015-05-12,0.5733099579811096
193,2016-08-23,0.5735079646110535
194,2018-10-30,0.5752512812614441
195,2013-09-03,0.5764006972312927
196,2022-10-25,0.5764873027801514
197,2020-06-02,0.5765525102615356
198,2019-10-22,0.578434944152832
199,2022-09-20,0.5798538327217102
