,Day,Distance
0,2022-07-04,0.12351973354816437
1,2013-08-07,0.13562951982021332
2,2017-08-03,0.1490609049797058
3,2013-08-09,0.15164606273174286
4,2013-08-08,0.15570178627967834
5,2017-08-10,0.15961749851703644
6,2017-08-04,0.1628100723028183
7,2021-08-16,0.1681995391845703
8,2015-07-08,0.1707785576581955
9,2017-08-02,0.1708875596523285
10,2017-07-21,0.1776539385318756
11,2015-07-22,0.1793062537908554
12,2020-07-31,0.18294855952262878
13,2016-07-13,0.18313193321228027
14,2015-07-17,0.18734988570213318
15,2015-08-14,0.18854573369026184
16,2022-07-22,0.1889640986919403
17,2017-08-11,0.19238874316215515
18,2015-07-23,0.19423161447048187
19,2015-08-13,0.1972612589597702
