,Day,Distance
0,2020-07-27,0.08847210556268692
1,2013-08-12,0.08871035277843475
2,2019-08-05,0.09323609620332718
3,2017-07-17,0.09890063852071762
4,2013-07-08,0.09918337315320969
5,2016-08-15,0.10087741911411285
6,2017-06-12,0.10102818161249161
7,2022-06-13,0.10810215026140213
8,2013-07-22,0.11208431422710419
9,2020-05-11,0.11696947365999222
10,2017-06-19,0.12054941803216934
11,2013-04-29,0.12360448390245438
12,2016-08-29,0.12779729068279266
13,2018-07-16,0.1280214786529541
14,2015-06-29,0.12852150201797485
15,2015-08-03,0.13010530173778534
16,2018-05-28,0.13021764159202576
17,2021-06-07,0.1333274096250534
18,2014-07-14,0.13465261459350586
19,2016-07-18,0.1369907259941101
20,2020-07-20,0.13967293500900269
21,2022-05-16,0.14436310529708862
22,2020-08-17,0.14689530432224274
23,2014-06-09,0.15234415233135223
24,2022-08-15,0.15236493945121765
25,2018-07-02,0.1564948707818985
26,2023-06-05,0.15760840475559235
27,2020-08-03,0.15791496634483337
28,2019-07-15,0.15997467935085297
29,2019-08-19,0.16286252439022064
30,2014-08-18,0.16378669440746307
31,2018-06-04,0.16580691933631897
32,2015-06-01,0.16606995463371277
33,2016-08-08,0.16631390154361725
34,2015-06-08,0.16662277281284332
35,2013-07-15,0.16824252903461456
36,2015-08-24,0.1694481372833252
37,2017-08-14,0.17276915907859802
38,2016-07-11,0.1734737902879715
39,2014-07-07,0.17401032149791718
40,2020-08-10,0.174162819981575
41,2014-08-11,0.17613688111305237
42,2016-06-20,0.17637692391872406
43,2019-06-10,0.17955702543258667
44,2016-05-23,0.18111573159694672
45,2018-06-25,0.1831912100315094
46,2013-06-17,0.1867160052061081
47,2022-08-01,0.19099336862564087
48,2016-05-30,0.19254884123802185
49,2015-06-22,0.1942027360200882
50,2017-05-29,0.19570127129554749
51,2018-08-20,0.19572874903678894
52,2018-05-21,0.19621117413043976
53,2022-07-18,0.19623856246471405
54,2022-09-05,0.19640442728996277
55,2018-06-11,0.19901858270168304
56,2021-07-05,0.2002130001783371
57,2018-06-18,0.2034483104944229
58,2021-06-21,0.2036985456943512
59,2014-08-04,0.2042873054742813
60,2022-05-23,0.20758065581321716
61,2015-05-18,0.20919322967529297
62,2019-07-01,0.2101118415594101
63,2018-07-30,0.21458996832370758
64,2013-07-01,0.2149985432624817
65,2018-05-07,0.21571454405784607
66,2018-04-30,0.2163134217262268
67,2020-07-06,0.21664012968540192
68,2022-05-09,0.22045375406742096
69,2015-07-13,0.22072714567184448
70,2015-08-10,0.2208491712808609
71,2021-08-23,0.22351424396038055
72,2015-07-06,0.22435809671878815
73,2017-07-31,0.22490648925304413
74,2014-06-23,0.22515101730823517
75,2020-09-07,0.22589513659477234
76,2017-06-05,0.22945399582386017
77,2020-07-13,0.2307354062795639
78,2013-08-26,0.23356099426746368
79,2022-07-11,0.2342028021812439
80,2018-08-13,0.23486113548278809
81,2020-06-15,0.23572976887226105
82,2020-06-08,0.2359231561422348
83,2015-09-14,0.2362409085035324
84,2019-06-24,0.23652245104312897
85,2014-09-01,0.24006971716880798
86,2019-09-16,0.243218794465065
87,2016-09-12,0.24420665204524994
88,2017-07-03,0.24426572024822235
89,2020-08-24,0.24695563316345215
90,2017-05-22,0.24902231991291046
91,2022-06-20,0.24967250227928162
92,2016-06-13,0.2512340843677521
93,2015-06-15,0.2521700859069824
94,2018-09-17,0.2522314190864563
95,2020-06-29,0.25334078073501587
96,2013-08-19,0.25349724292755127
97,2018-08-06,0.25369659066200256
98,2019-07-22,0.25412607192993164
99,2020-05-18,0.2544991970062256
